id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10247936,Les Immeubles Charlevoix - Le Quai St-André 1168,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20488,Entire home/apt,189,2,16,2022-10-23,0.19,59,343,4,
10248554,Les Immeubles Charlevoix - Le Quai St-André 1166,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81685,-71.2049,Entire home/apt,173,2,27,2022-09-02,0.33,59,348,4,
10249154,Les Immeubles Charlevoix - Le Quai St-André 1172,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81688,-71.20488,Entire home/apt,242,2,61,2022-10-23,0.74,59,338,18,
10249233,Les Immeubles Charlevoix - Le Quai St-André 1173,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81685,-71.20481,Entire home/apt,173,2,33,2022-11-13,0.40,59,339,12,
10249477,Les Immeubles Charlevoix - Le Quai St-André 1176,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81687,-71.20487,Entire home/apt,173,2,10,2022-09-07,0.12,59,346,2,
10249600,Les Immeubles Charlevoix - Le Quai St-André 1177,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81686,-71.20487,Entire home/apt,242,2,89,2022-09-25,1.08,59,354,17,
10249684,Les Immeubles Charlevoix - Le Quai St-André 1178,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81683,-71.20487,Entire home/apt,242,2,17,2022-08-26,0.20,59,340,4,
14501295,"Maison de ville meublée à louer 4 à 6 mois, nov à",89548017,Claude,,Quartier 4-3,46.88128,-71.25673,Entire home/apt,1300,90,0,,,1,0,0,
14531855,Maison à étages chaleureuse avec piscine,13938750,Denis,,Notre-Dame-des-Laurentides,46.92766,-71.32182,Entire home/apt,250,10,1,2022-07-10,0.19,1,89,1,
10249922,Les Immeubles Charlevoix - Le Quai St-André 1180,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81683,-71.20487,Entire home/apt,287,2,37,2022-10-30,0.44,59,345,8,
14571729,Les Immeubles Charlevoix - 760506,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,341,2,53,2022-11-23,0.78,59,324,23,
10608261,jolie ch. dans appart.douillet et calme,54739040,Colombe,,Vieux-Limoilou,46.82648,-71.23037,Private room,45,1,111,2022-12-09,2.05,1,42,34,305694
14572435,Les Immeubles Charlevoix - 760504,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,337,2,6,2022-08-20,0.09,59,356,2,
10670777,Grande maison - Centre ville - Downtown Qc city,55119023,Anne-Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80129,-71.22144,Entire home/apt,325,5,12,2022-08-14,0.16,1,48,2,301595
14572845,Les Immeubles Charlevoix - 760507,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,189,2,1,2017-07-05,0.02,59,346,0,
10755182,Beautiful private room in Quebec,55615781,Stéphanie Et Marc-André,,Des Châtels,46.85216,-71.37791,Private room,299,2,10,2016-09-19,0.13,1,0,0,
14608463,Les Immeubles Charlevoix - 760510,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,173,2,3,2018-08-13,0.05,59,354,0,
10807690,Belle maison à 10mn du centre ville,55588457,Thomas,,Quartier 5-2,46.88536,-71.18776,Entire home/apt,225,3,17,2019-09-02,0.22,1,0,0,
14609600,Les Immeubles Charlevoix - 760514,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,355,2,2,2022-07-24,0.40,59,69,2,
10835279,Face au fleuve!,14905781,MarieGo,,Sillery,46.77196,-71.24889,Entire home/apt,105,6,35,2019-08-31,0.42,1,0,0,
14609948,Les Immeubles Charlevoix - 760516,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,337,2,7,2022-08-14,0.16,59,351,4,
14610259,Les Immeubles Charlevoix - 760531,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,189,2,1,2017-08-10,0.02,59,354,0,
11065388,Chambre lit double/Room double bed Québec City,57386295,Suzie,,Notre-Dame-des-Laurentides,46.92147,-71.34582,Private room,45,2,12,2020-01-01,0.16,2,0,0,
14613354,"Familles!
15 minutes en auto du vieux Québec!",90693491,Marie-Eve,,Val-Bélair,46.85917,-71.43209,Entire home/apt,139,4,20,2019-09-01,0.26,1,37,0,
14630854,Les Immeubles Charlevoix - 760604,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,345,30,14,2019-07-25,0.21,59,357,0,
14650686,Cozy apartment in Québec City,88278269,Claude,,Vieux-Limoilou,46.82718,-71.23361,Entire home/apt,35,32,120,2021-11-04,1.58,1,0,0,
14681798,Les Immeubles Charlevoix - 760605,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,189,2,11,2022-08-24,0.16,59,348,6,
14682190,Les Immeubles Charlevoix - 760608,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,604,2,54,2022-08-18,0.76,59,335,17,
14682662,Les Immeubles Charlevoix - 760610,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,174,2,30,2022-10-20,0.71,59,343,15,
14683257,Les Immeubles Charlevoix - 760612,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,337,2,6,2022-10-10,0.09,59,346,1,
14686723,Les Immeubles Charlevoix - 760705,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,337,2,49,2022-11-13,0.73,59,338,27,
14687942,Les Immeubles Charlevoix - 760707,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,575,2,36,2022-10-23,0.53,59,343,12,
11069133,Jolie chambre à Québec /Pretty room in Quebec City,57386295,Suzie,,Notre-Dame-des-Laurentides,46.92158,-71.3457,Private room,46,2,54,2019-08-27,0.66,2,0,0,
14688319,Les Immeubles Charlevoix - 760805 Grand Penthouse,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,428,2,85,2022-10-30,1.23,59,326,25,
14688802,Les Immeubles Charlevoix - 760809 Grand Penthouse,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,551,30,34,2022-10-21,0.51,59,294,12,
14705437,Cheap and cozy room!!,14966026,Maxim,,Saint-Sauveur,46.80954,-71.24165,Private room,49,1,694,2022-11-20,9.07,3,70,85,
14714814,Charmant studio en plein centre ville.,73459837,François-Guillaume,,Saint-Jean-Baptiste,46.81243,-71.21966,Entire home/apt,106,5,57,2021-07-18,0.75,1,0,0,
14756523,QUEBEC GRAND APPARTEMENT,35775015,Dave Et Clara,,Saint-Roch,46.81541,-71.22565,Entire home/apt,170,2,376,2022-12-03,4.94,7,205,23,
14784636,Charmante maison au coeur du Vieux Québec,92302625,Ginette,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81226,-71.21096,Entire home/apt,260,2,282,2022-12-04,3.70,1,129,53,
14852583,Charmant condo meublé au coeur du Vieux-Québec,92980567,Audrey,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81154,-71.21077,Entire home/apt,140,60,1,2017-09-17,0.02,1,360,0,
14927533,"Charmant loft tout inclus! 
CITQ# 307541",67960355,Sandra,,Val-Bélair,46.87295,-71.45564,Entire home/apt,85,2,98,2022-10-02,1.30,1,40,16,
15004132,"4 1/2 Nice, clean and comfy!",64226442,Claude,,Maizerets,46.84619,-71.23488,Entire home/apt,60,32,109,2022-10-15,1.44,1,230,3,
15053573,Nice apartment to discover and enjoy Québec City !,95146129,Vincent,,Saint-Roch,46.81629,-71.22263,Entire home/apt,73,2,82,2020-03-08,1.13,1,0,0,
15108666,"Quiet neibourghood, a few steps from downtown!",16464012,Raphael,,Saint-Sauveur,46.80767,-71.2337,Entire home/apt,204,2,29,2022-03-27,0.40,1,11,11,304949
15192608,"Charming, comfy, newly renovated, best location!",5250721,Sophie,,Saint-Roch,46.81265,-71.22286,Entire home/apt,150,2,385,2022-11-27,5.31,1,318,78,
15359759,Cozy Green house near from down-town,98039786,Jonathan Ritchie,,Lairet,46.83586,-71.24624,Private room,44,1,30,2019-08-30,0.40,1,0,0,
15391408,Chambre dans le confort d'une maison,86753488,Jean,,Quartier 5-1,46.89361,-71.2219,Private room,25,2,0,,,1,0,0,
15467059,Loft au coeur des activités,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81777,-71.2081,Entire home/apt,40,31,2,2021-10-12,0.03,3,219,0,
15536331,Comfy loft Downtown Quebec City,99944561,Pelletier,,Saint-Roch,46.81497,-71.22624,Entire home/apt,91,1,559,2022-11-25,7.55,2,337,90,296434
15551816,Lovely apartment downtown Quebec City (1-4 pers.),100098266,Simone,,Saint-Roch,46.81305,-71.22603,Entire home/apt,85,1,559,2022-12-05,7.53,2,216,123,
15610296,"Central,du cachet. Quartier hype",100645842,Céline Et Francois,,Vieux-Limoilou,46.82124,-71.22166,Entire home/apt,150,3,68,2022-10-11,0.92,1,260,13,
15682145,Cosy and close to everything!,32446263,Eve,,Saint-Roch,46.81381,-71.21946,Entire home/apt,95,3,97,2020-03-20,1.33,1,0,0,
15698666,"Peacefull, charming and luminous",33902178,Janny,,Saint-Sauveur,46.80736,-71.23385,Private room,40,31,81,2022-09-30,1.12,2,58,10,
15706190,Studio apartment downtown Ste-Foy,23987025,Elise,,Saint-Louis,46.7661,-71.2798,Entire home/apt,35,32,36,2022-10-15,0.52,1,278,5,
15770074,"Québec City (****), Chambre confortable!;)",17893514,Lauraine,,Cité Universitaire,46.77788,-71.30082,Private room,45,33,38,2022-04-18,0.56,4,364,1,
15860487,Appartement chaleureux et authentique,56132097,Serge Amon,,Saint-Sauveur,46.80631,-71.23349,Entire home/apt,76,2,76,2022-10-27,1.44,1,27,10,
16048057,Grande maison en ville + cour = Parfait familles !,18018652,Pierre-Yves (Et Juliette),,Saint-Sauveur,46.81256,-71.24016,Entire home/apt,199,4,13,2022-09-24,0.20,1,0,2,
16049651,Bord de l'eau - Chalet suisse - Québec,2904660,Mariane,,Lac-Saint-Charles,46.93287,-71.37973,Entire home/apt,100,14,0,,,2,31,0,
16080728,4 1/2 à 15 min. du Vieux Québec WIFI  télétravail,103594438,Jocelyne/Maxime/Eric/,,Saint-Sauveur,46.80915,-71.24313,Entire home/apt,39,31,183,2022-09-04,2.49,3,219,6,
16159832,Hébergement en dortoir féminin,59898149,Auberge Hi-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81279,-71.21063,Shared room,32,1,118,2022-07-21,1.61,5,0,8,
16159949,Hébergement en dortoir masculin,59898149,Auberge Hi-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81211,-71.21053,Hotel room,32,1,93,2022-06-02,1.28,5,0,7,
16178519,Apartment BonSéjour 102,36623206,Moussa,,Saint-Roch,46.8135,-71.2278,Entire home/apt,225,2,44,2022-09-05,0.60,2,349,9,
16187166,Appartement au coeur du centre ville,7089088,Yannick,,Saint-Roch,46.8144,-71.22649,Entire home/apt,81,2,364,2022-11-25,4.97,1,46,44,
16231048,Pittoresque studio avec son clocher,105875098,Christophe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81513,-71.21306,Entire home/apt,42,30,186,2022-12-01,2.57,1,83,4,
16238381,Le Loft,67816946,Lise,,Quartier 4-2,46.87844,-71.28021,Entire home/apt,150,2,34,2022-09-07,0.50,1,167,16,307176
16273291,Big House in Quebec + 3 free parking,96692488,Simon,,Neufchâtel-Est/Lebourgneuf,46.84552,-71.33301,Entire home/apt,220,3,51,2022-11-27,0.70,6,72,12,
16283041,464 Logement très bien situé à bon prix!,36023622,André,,Saint-Jean-Baptiste,46.8084,-71.22217,Entire home/apt,42,30,103,2020-03-01,1.42,4,144,0,
16332426,Charming Loft 402 - CND,4252877,Nathalie,,Saint-Roch,46.8135,-71.22654,Entire home/apt,75,2,214,2022-11-13,2.96,4,171,40,
16375073,"Chambre à louer, dans un cartier tranquille",2450362,Rabia,,Pointe-de-Sainte-Foy,46.76411,-71.3186,Entire home/apt,30,32,0,,,3,179,0,
16397820,AU LOFT DE L'ANTIQUAIRE,35775015,Dave Et Clara,,Saint-Roch,46.81572,-71.22601,Entire home/apt,111,1,325,2022-10-16,4.49,7,229,15,
16454651,Full appartement near the center of the city,107939573,Michel,,Montcalm,46.80236,-71.22733,Entire home/apt,35,31,176,2022-10-29,2.43,1,109,5,
16497992,Quebec Studio 403 Downtown Loft,108364933,Anne,,Saint-Roch,46.81395,-71.22517,Entire home/apt,63,1,266,2022-11-27,3.68,1,142,49,294070
16527195,Loft Bonsejour 203,4252877,Nathalie,,Saint-Roch,46.81269,-71.22816,Entire home/apt,86,2,193,2022-11-13,2.67,4,354,29,
16595349,Belle maison lumineuse près des chutes Montmorency,5553520,Nanci,,Chutes-Montmorency,46.89585,-71.16723,Entire home/apt,175,4,15,2020-08-08,0.21,1,0,0,
16617262,"Old City, Downtown, Parking and Double bed",1125364,Martin,,Montcalm,46.80372,-71.23347,Private room,56,2,527,2022-11-30,7.37,2,299,105,
16647657,Location au mois  Limoilou,22990419,Suzanne,,Vieux-Limoilou,46.82451,-71.24055,Entire home/apt,45,15,14,2022-10-01,0.20,1,290,2,
16674126,SPACIOUS ACCOMMODATION in beautiful Quebec City!,110319080,Laki,,Sillery,46.78429,-71.25943,Entire home/apt,275,2,69,2022-08-28,1.04,1,123,30,
16706320,Le Cosy - CITQ Certified #222454,21571202,Félix,,Saint-Sauveur,46.80907,-71.2336,Entire home/apt,146,2,359,2022-11-27,5.10,1,270,54,222454
16709477,Cozy Loft 6 Dans Le Vieux-Québec,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8101,-71.21001,Entire home/apt,33,31,45,2022-12-06,0.67,7,364,6,
16723615,Cosy bedroom in hip neighbourhood,110855663,Matt Et Sarah,,Saint-Roch,46.8153,-71.22836,Private room,55,2,55,2019-10-06,0.77,1,0,0,
16803640,Appartement neuve et au calme / New and quiet apar,1273436,Anthony,,Lairet,46.82945,-71.24248,Entire home/apt,55,2,234,2022-11-13,3.28,3,299,39,
16829977,"Peacefull, Charming and Luminous; Double bed",33902178,Janny,,Saint-Sauveur,46.80751,-71.233,Private room,43,7,12,2020-01-03,0.17,2,0,0,
16837649,"Downtown, by the Old City",1125364,Martin,,Montcalm,46.80383,-71.23282,Private room,53,2,500,2022-11-27,7.03,2,278,98,
16859497,PLACE DES ARTS (LOFT),35775015,Dave Et Clara,,Saint-Roch,46.81572,-71.22604,Entire home/apt,96,1,462,2022-11-06,6.47,7,262,65,
16871549,TRES JOLI ET BIEN PLACE,13859257,Maria Guadalupe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81143,-71.21236,Entire home/apt,150,2,198,2022-10-22,2.78,4,0,48,
16999937,À 2 minutes du Vieux port et du Vieux Québec,113912190,Manue,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81539,-71.21496,Entire home/apt,200,4,59,2022-10-14,1.10,1,359,10,
17006983,Le 2140 : Oasis urbain au cœur de Maizeret,95002554,Anne-Sophie,,Maizerets,46.84181212320493,-71.22283939272165,Entire home/apt,184,2,22,2022-10-09,4.13,1,253,22,
17023219,iLoft Au Cœur De St-Foy A Quebec,41395227,Karine,,Saint-Sacrement,46.79262,-71.25929,Entire home/apt,113,30,64,2018-07-22,0.90,1,179,0,
17106808,L'Accalmie,110695658,André,,Saint-Sacrement,46.80027,-71.24956,Private room,75,1,403,2022-11-26,5.86,1,132,105,
17169327,Amazing Suite  in the Heart of the Vieux-Quebec 2,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81067,-71.20972,Entire home/apt,40,31,51,2022-10-29,0.73,7,365,4,
17190918,Sunlight loft - 205,4252877,Nathalie,,Saint-Roch,46.81328,-71.22454,Entire home/apt,69,2,170,2022-11-13,2.40,4,83,29,
17246194,Family Friendly Apartment - Old Quebec,26112438,Kathleen,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81492,-71.205,Entire home/apt,110,32,9,2021-12-15,0.14,1,5,1,
17247018,"Bel apparemment,décoré, ensoleillé, Vieux-Québec",35511040,Alex,,Saint-Jean-Baptiste,46.81167,-71.21663,Entire home/apt,112,1,356,2022-11-25,5.04,1,141,75,
17285086,Chic apartment downtown Québec City (1-4 pers.),100098266,Simone,,Saint-Roch,46.81368,-71.22657,Entire home/apt,82,1,335,2022-12-04,4.91,2,313,88,
17340867,New Spacious 2brm in heart of City & Free Parking,95030727,Andrew,,Saint-Jean-Baptiste,46.81074,-71.21745,Entire home/apt,170,3,174,2022-11-16,2.50,1,248,62,
17441213,"Historic Luxury in Old Town- walk to shops, cafes",11392732,B&J,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81268,-71.20738,Entire home/apt,379,2,260,2022-11-12,3.73,1,151,44,
17532163,Great space in perfect location,117529829,Etienne,,Saint-Jean-Baptiste,46.80935,-71.22272,Entire home/apt,71,2,349,2022-12-04,4.99,1,317,85,
17582006,Logement ensoleillé. Tranquillité au centre-ville.,16154708,Melanie,,Saint-Sauveur,46.80908,-71.23115,Entire home/apt,42,31,33,2022-10-23,0.61,2,346,5,
21272666,LA CASA,153875265,Éric,,Neufchâtel-Est/Lebourgneuf,46.82547,-71.32426,Private room,350,2,14,2019-10-13,0.27,1,312,0,
21410127,Les Immeubles Charlevoix - 760416 - CITQ 279646,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,317,2,14,2022-08-11,0.26,59,348,3,
21444631,Charming loft 8,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81147,-71.21066,Entire home/apt,30,32,11,2022-08-08,0.18,7,365,2,
21559426,Vivez au centre de la Ville de Québec,156758317,Eric Et Nathalie,,Saint-Jean-Baptiste,46.80325,-71.22218,Entire home/apt,47,90,0,,,6,248,0,
21583028,Superb Room In Surprising and Welcoming Home,156965492,Raphael,,Cité Universitaire,46.78401,-71.26354,Private room,15,31,23,2018-11-10,0.37,10,181,0,
21635449,Loft urbain ensoleillé / Sunny urban loft,23638879,Marie-France,,Quartier 5-2,46.87454,-71.19969,Entire home/apt,50,2,98,2020-04-10,1.59,1,0,0,
21677519,"Suite 100 - all inclusive, in  Old-Qc (Stat $)",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire home/apt,139,30,15,2022-08-31,0.27,15,8,5,
21695713,"Amazing Host, Amazing place, Amazing time in QC",109266923,Ron,,Neufchâtel-Est/Lebourgneuf,46.84429,-71.32081,Entire home/apt,199,2,39,2022-10-10,0.65,1,69,5,
21860913,Vieux-port de Qc :fraîchement rénové avec terrasse,47064372,Patrick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81585,-71.20946,Entire home/apt,92,4,115,2022-08-15,1.90,1,0,3,
17623401,Maison à Québec,46740103,Julie,,Val-Bélair,46.84529,-71.42426,Entire home/apt,140,1,28,2022-06-12,2.37,1,0,28,308150
17651544,Appartement rustique avec terrasse/stationnement,70222164,Elodie,,Montcalm,46.80386,-71.22576,Entire home/apt,200,31,164,2022-03-06,2.42,4,172,1,
17667633,Très belle maison dans la ville de Québec !,35715512,Nancy,,Cité Universitaire,46.78078,-71.29309,Entire home/apt,200,7,6,2022-08-06,0.09,1,154,1,
17699670,Executive condo - Old Quebec best location,120568436,Julie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81693,-71.20617,Entire home/apt,52,32,12,2022-11-30,0.19,1,313,4,
17719084,Beautiful 2bd apartment downtown,97033720,Sylvain,,Saint-Jean-Baptiste,46.80988,-71.21869,Entire home/apt,153,3,230,2022-11-28,3.39,1,48,59,
17749572,魁北克梅子家庭旅馆,121100048,子,,Quartier 4-5,46.85182,-71.26263,Private room,30,1,53,2019-07-09,0.78,1,0,0,
17785751,Soyez au 7e Ciel !,24819170,Joan Et Jean-Michel,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81583,-71.20756,Entire home/apt,48,1000,2,2017-08-31,0.03,4,364,0,
17795490,Perfect Location in a relaxing setting,121588059,Xavier,,Saint-Jean-Baptiste,46.80892,-71.22287,Entire home/apt,75,2,258,2022-12-04,3.73,1,321,79,
17825667,Suite 2 chambres sur Grande-Allée,84801585,Geneviève,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80439,-71.21928,Private room,164,2,13,2018-07-20,0.19,1,318,0,
18095025,Loft Bonséjour - Downtown Quebec City.,99944561,Pelletier,,Saint-Roch,46.81285,-71.22708,Entire home/apt,86,1,376,2022-11-17,5.58,2,347,63,296397
18238661,Belle chambre sur jardin située au centre-ville!,126001859,Marie,,Saint-Sauveur,46.81363,-71.23911,Private room,30,2,28,2019-10-06,0.42,1,0,0,
18357050,Superbe apart ensoleillé au coeur de Québec!,23455605,Azelie,,Maizerets,46.84271,-71.222,Entire home/apt,175,2,35,2022-03-17,0.53,1,16,6,
18432436,Belle grande chambre à louer dans Montcalm,18975329,Charles-Olivier,,Montcalm,46.80372,-71.23533,Private room,35,20,1,2017-06-12,0.01,2,0,0,
18461327,"Suite 401 Old-Qc 1 BR, all inclusive, parking $",49947368,Isabelle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81194,-71.21204,Entire home/apt,136,30,20,2022-09-29,0.33,15,22,5,294608
18471177,"500 m Chateau Frontenac : HUGE, QUIET & PRIVATE",91128323,Sophie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80998,-71.20799,Private room,70,2,167,2022-09-30,2.46,1,1,33,
18484755,"Spacieux, ensoleillé, à 5 min. de l'Univ. Laval",7006458,Odile,,Cité Universitaire,46.78687,-71.26625,Entire home/apt,55,31,19,2021-10-31,0.30,2,349,0,
18534773,New apartment in downtown quebec city (PARKING) B,128675645,Coralie Et Mélina,,Saint-Roch,46.81329,-71.22677,Entire home/apt,188,2,331,2022-12-04,5.03,8,160,75,
18545506,Superbe studio en plein centre de Québec,23542041,Pierre,,Saint-Roch,46.81365,-71.22038,Entire home/apt,160,2,92,2022-10-14,1.39,2,0,26,
